Time, Amount
2,75
4,76
4,12
6,72
6,43
5,15
5,94
4,56
4,10
5,30
5,44
4,13
4,53
5,70
4,36
3,61
5,37
5,69
4,6
4,45
4,68
4,39
4,51
3,32
4,72
4,44
5,94
7,30
7,64
7,44
6,71
4,50
4,20
4,8
4,21
4,35
4,80
4,27
5,83
4,0
4,69
5,68
7,73
6,85
5,32
6,98
6,16
6,44
6,31
7,61
7,22
6,6
8,56
8,40
10,95
10,64
9,10
9,81
8,68
10,87
11,86
11,0
11,21
11,99
9,27
11,69
13,37
12,1
12,43
11,11
12,49
12,85
11,76
11,24
10,25
9,80
10,6
9,41
9,12
8,6
8,62
8,0
8,65
10,34
7,0
7,90
8,58
8,39
7,88
8,85
7,72
6,0
9,56
10,22
11,87
10,53
14,99
13,56
13,51
13,85
13,47
12,16
13,39
12,87
12,36
12,46
12,67
10,21
8,37
8,65
8,56
6,30
5,66
7,99
6,80
6,5
5,98
5,40
4,68
6,70
7,75
8,6
7,85
7,64
8,17
8,44
8,60
8,38
7,31
7,34
7,32
6,16
8,48
9,68
8,61
8,69
9,98
9,59
7,15
8,61
7,24
8,31
7,53
7,47
6,6
6,68
7,80
7,81
6,64
5,95
5,68
5,8
4,11
4,14
4,50
3,5
2,40
3,66
2,75
4,56
5,81
5,56
5,44
5,65
5,10
5,83
5,13
4,45
4,80
4,51
3,98
4,38
4,94
5,24
8,86
10,16
10,58
9,31
9,51
10,27
10,35
9,80
9,14
11,90
10,1
10,39
9,49
10,69
9,12
8,17
9,41
7,69
6,31
5,20
4,0
4,61
3,30
3,71
2,86
2,11
3,99
3,22
2,11
0,25
0,37
2,73
2,43
2,62
1,27
2,72
2,37
3,76
3,0
3,21
2,40
3,64
3,87
2,45
3,56
4,85
3,56
4,44
4,10
4,98
4,30
4,48
4,0
3,6
2,75
1,47
0,64
0,60
1,95
2,99
2,39
1,68
2,68
1,80
1,44
2,80
2,41
2,67
3,68
3,61
5,85
6,22
5,60
5,30
6,81
6,68
7,87
6,38
6,1
7,70
8,56
7,34
6,0
7,75
7,69
7,35
6,15
6,39
6,21
6,61
6,51
5,22
5,80
4,13
5,88
7,59
10,58
10,47
10,40
10,37
10,22
10,24
9,65
10,16
10,85
9,68
10,31
9,13
9,12
9,46
8,5
9,61
9,56
9,8
8,41
8,36
7,45
6,50
6,11
5,10
6,86
4,59
4,6
6,53
6,30
6,66
6,98
6,6
5,32
4,99
3,36
7,56
6,16
4,11
4,20
4,64
3,1
3,98
2,31
3,87
3,40
3,8
2,59
3,81
3,10
3,21
2,37
2,69
3,35
3,62
3,5
2,21
2,71
2,94
3,88
1,14
1,66
1,49
2,48
0,58
2,71
1,11
1,61
2,90
5,68
4,0
6,68
7,17
7,11
6,65
6,44
6,95
5,50
6,43
7,56
7,80
7,83
6,1
7,69
6,16
5,48
5,72
5,37
6,16
5,68
5,39
5,99
4,17
4,37
4,20
5,51
5,43
5,62
4,25
3,68
3,99
3,67
3,16
4,49
4,11
3,38
3,37
3,85
3,0
3,73
3,45
3,31
4,44
4,43
3,80
3,47
3,17
4,98
7,73
10,72
9,68
9,56
9,65
10,64
11,50
11,5
13,65
12,30
12,11
15,87
14,61
15,99
15,53
14,34
14,47
15,76
14,21
14,27
14,0
14,75
15,95
15,66
15,6
15,43
14,15
14,86
14,6
15,22
15,10
14,70
13,56
13,17
13,65
12,8
12,56
12,20
12,90
11,64
11,22
11,39
12,39
10,12
10,85
9,0
9,81
8,75
9,69
9,31
9,47
11,87
11,80
12,34
12,76
13,60
11,51
13,80
14,51
14,38
12,46
14,98
14,24
13,32
14,39
14,16
14,73
13,30
14,21
14,6
12,85
11,41
10,36
9,98
10,61
10,10
10,44
10,43
8,13
7,30
8,64
8,81
8,73
8,99
8,16
9,56
9,40
9,22
8,61
8,88
9,67
8,25
9,64
8,0
7,71
8,56
9,11
9,72
11,76
11,68
11,48
12,24
11,6
10,30
11,80
10,65
11,35
10,58
14,66
13,65
15,95
16,87
16,45
16,0
16,20
18,69
18,17
18,14
18,61
20,39
19,59
19,25
17,12
17,94
17,53
17,56
16,44
16,70
12,0
11,11
12,83
12,8
15,86
14,36
16,60
18,68
18,16
18,98
14,1
14,99
13,73
14,30
14,62
15,41
16,56
15,0
15,37
14,68
14,35
14,47
14,98
16,85
16,34
16,49
14,31
14,15
13,59
13,11
13,37
12,90
10,16
10,10
11,50
11,53
10,5
12,30
11,87
12,39
11,71
10,14
10,61
10,39
9,99
10,47
9,0
8,10
9,21
8,86
8,87
8,44
8,22
8,12
7,22
7,46
10,56
9,51
9,5
9,27
7,95
10,75
11,66
12,69
12,80
11,6
12,99
13,98
13,73
13,43
14,56
14,72
13,47
13,64
12,50
11,80
10,85
9,67
11,21
11,16
12,76
14,36
13,32
12,31
13,56
13,58
14,38
13,39
14,83
13,47
13,5
12,51
13,69
12,6
13,69
13,53
13,13
12,48
11,46
10,99
11,30
11,65
9,64
10,81
11,64
11,61
12,72
14,68
14,39
13,88
13,68
14,59
12,56
12,85
10,68
10,36
9,17
7,35
7,16
7,6
7,22
7,14
7,49
7,51
7,53
7,75
7,0
8,90
6,31
7,61
6,24
7,40
7,85
8,80
8,20
7,10
10,66
9,21
9,44
9,49
8,58
8,10
7,45
7,70
8,53
8,41
7,11
6,21
6,16
7,99
6,94
6,22
6,69
6,85
7,65
6,8
6,31
5,16
5,32
4,11
4,43
4,60
5,10
4,44
4,37
6,24
5,50
5,51
5,1
4,56
5,65
3,66
3,0
2,12
2,80
3,30
3,62
2,76
4,87
3,41
4,90
3,34
2,11
3,98
3,75
3,25
3,61
2,16
0,37
0,67
0,15
2,88
1,87
1,47
3,86
4,37
4,31
4,83
4,71
4,43
5,49
5,40
5,87
7,95
7,72
7,48
6,69
6,81
5,17
4,0
4,56
3,59
3,51
3,31
3,6
1,51
4,73
3,12
3,56
4,11
2,80
2,1
2,0
0,24
0,64
0,66
3,80
4,27
4,12
5,98
5,59
5,31
6,95
6,88
5,6
8,87
9,34
10,80
12,56
13,47
14,75
13,45
13,24
13,38
13,64
12,65
13,69
13,68
12,53
12,5
12,39
11,8
10,10
10,44
9,13
9,31
10,20
10,88
9,10
9,17
8,11
9,64
10,72
10,25
9,21
10,22
9,59
10,68
9,81
9,68
7,46
7,30
8,50
9,39
8,65
9,44
8,61
8,35
9,37
8,99
6,85
6,49
5,6
4,0
6,36
6,51
5,6
5,32
5,66
5,60
4,90
2,13
1,30
2,68
1,15
1,58
0,11
0,37
0,67
0,61
0,21
0,14
0,22
0,0
0,68
1,94
1,85
0,48
0,47
0,71
0,25
0,56
0,37
0,13
0,70
0,62
0,21
0,99
0,83
0,20
0,16
0,39
0,66
0,76
0,70
0,27
0,47
0,46
0,16
0,56
0,66
0,31
0,47
0,31
0,39
0,56
0,56
0,53
0,20
0,95
0,0
0,0
0,99
0,99
0,80
0,87
0,0
0,35
0,35
0,98
0,99
0,43
0,32
0,69
0,72
0,44
0,0
0,40
0,41
0,21
0,38
0,30
0,80
0,25
0,8
0,73
0,47
0,71
0,80
0,73
0,95
0,27
0,6
0,68
0,59
0,10
0,34
0,64
0,11
0,51
0,60
0,86
0,53
0,6
0,49
0,64
0,12
0,48
0,68
0,44
0,75
0,98
0,58
0,62
0,22
0,47
0,51
2,49
1,50
2,51
1,87
3,98
4,56
4,68
4,5
4,69
5,25
5,56
5,61
4,30
7,80
7,1
5,30
7,45
7,71
6,65
6,83
6,31
5,36
5,27
6,44
4,24
3,88
4,39
4,14
4,66
3,0
3,11
1,8
1,47
1,60
0,72
0,11
2,56
2,90
2,36
1,17
2,65
2,45
2,6
2,39
2,37
3,35
2,5
2,86
1,45
1,50
1,43
2,37
2,61
2,10
2,22
2,94
2,46
1,66
1,95
0,81
1,40
2,87
2,31
2,13
3,81
3,80
3,50
4,65
4,85
4,88
4,51
3,15
4,61
4,75
4,71
4,30
4,65
4,12
3,22
1,41
1,16
1,98
0,67
1,68
1,5
1,30
2,83
1,36
0,16
0,70
2,69
2,38
2,56
3,85
2,24
2,53
2,46
1,32
0,49
0,99
0,66
0,36
0,6
0,76
0,88
0,31
0,66
0,0
0,21
0,40
0,68
0,73
0,0
0,20
0,31
0,48
0,53
0,15
0,0
0,10
0,62
0,46
0,69
0,39
0,46
0,46
0,44
0,61
0,51
0,47
0,88
0,10
0,56
0,44
0,99
0,99
0,80
0,58
0,58
0,45
0,47
0,21
0,11
0,62
0,80
0,73
0,69
0,64
0,10
0,10
0,1
0,1
0,72
0,43
0,64
0,51
0,59
0,41
0,87
0,31
0,16
0,36
0,37
0,66
0,61
0,70
0,0
0,80
0,87
1,69
2,76
1,56
1,34
0,0
1,49
0,6
0,22
0,68
1,38
4,61
3,25
1,98
2,81
1,90
1,11
1,14
2,56
1,68
1,16
3,88
2,30
2,12
4,47
4,24
4,39
4,34
4,37
3,13
3,44
2,30
2,14
3,20
2,44
3,95
2,10
2,27
2,81
2,46
2,8
4,94
3,49
3,50
5,69
6,48
5,10
3,99
4,60
4,49
4,95
4,12
4,80
5,73
4,30
5,35
5,56
3,21
2,22
3,6
2,17
3,80
3,30
1,71
1,45
1,11
1,86
4,69
5,62
4,87
8,68
9,66
8,44
8,75
6,98
7,58
7,53
7,68
8,83
8,22
8,39
9,61
10,85
11,44
11,68
10,47
10,65
10,39
9,70
8,32
8,59
8,81
6,30
6,5
7,65
8,85
7,1
9,99
8,90
9,15
8,61
8,17
7,81
7,72
7,67
5,61
6,64
5,65
6,21
6,34
6,21
5,44
5,47
6,16
6,70
6,47
6,39
5,0
6,83
7,41
6,13
8,31
8,68
7,5
7,24
8,27
7,40
7,10
5,44
4,62
4,80
5,66
6,99
6,35
6,16
7,6
7,43
5,11
5,46
6,94
6,14
7,98
8,80
9,56
8,69
7,68
7,95
6,48
6,50
7,66
7,65
7,64
8,46
9,8
8,31
8,51
8,32
7,0
6,36
7,53
7,20
6,11
6,5
6,37
6,21
7,49
5,37
6,87
6,85
5,11
5,80
6,50
6,27
7,47
6,94
7,60
7,38
7,73
7,25
8,56
7,76
8,51
7,48
6,30
7,56
8,88
8,87
8,68
6,22
6,0
5,60
5,36
5,38
6,58
7,66
7,24
8,80
8,34
8,17
7,0
8,81
8,99
8,86
8,50
7,20
5,61
7,31
6,10
7,45
8,66
7,69
10,88
11,47
10,10
9,16
7,34
7,21
7,70
7,59
7,20
7,94
7,44
6,98
8,12
8,39
7,10
7,38
7,87
6,71
6,65
9,39
10,85
9,6
9,58
13,80
11,75
10,22
10,41
9,48
9,65
9,36
9,31
7,30
7,98
8,60
7,1
6,66
6,61
7,67
7,16
7,11
6,0
5,25
4,21
3,27
3,68
2,56
3,62
5,88
3,6
4,83
5,64
5,25
5,10
5,39
5,40
5,60
5,53
5,68
3,51
4,72
6,90
7,66
7,61
6,15
7,36
7,21
8,43
7,37
7,65
7,32
9,58
10,44
9,64
9,49
10,47
9,50
10,87
10,13
10,16
10,0
9,0
9,39
9,24
10,81
9,31
9,47
9,31
8,1
8,22
8,51
7,69
7,30
9,41
10,87
10,95
10,21
9,76
9,14
9,25
9,30
10,99
10,68
11,66
11,35
11,37
10,87
9,34
10,72
10,94
10,5
10,69
9,59
11,65
13,87
13,32
13,43
14,80
13,83
11,46
12,56
12,20
11,11
12,68
13,61
12,0
12,99
12,53
12,8
9,37
8,36
10,85
9,14
9,21
9,66
9,44
8,17
8,73
6,44
6,80
5,37
5,10
6,61
6,27
7,69
5,41
5,10
4,56
5,86
6,56
7,64
7,68
6,40
10,98
10,98
10,34
13,88
13,83
10,47
9,1
9,13
9,20
8,56
8,6
7,35
7,12
9,69
9,39
11,65
11,68
11,48
12,45
12,30
12,70
12,11
12,22
12,85
12,16
11,16
11,81
11,75
12,65
11,46
12,59
10,39
10,15
10,80
10,49
8,38
11,71
11,58
10,0
10,14
11,99
10,39
9,76
8,37
10,87
9,46
9,86
8,24
8,5
9,67
7,59
7,51
7,90
7,68
7,21
7,51
10,53
9,50
9,36
9,30
11,58
11,31
11,75
12,99
11,6
11,11
10,6
10,94
10,81
10,80
10,22
9,40
8,22
8,69
9,32
9,66
9,69
9,68
10,60
9,0
10,62
9,21
13,47
12,80
13,80
14,66
13,35
12,0
12,45
14,87
13,36
11,22
11,8
9,69
9,31
9,39
10,39
10,10
10,72
11,49
11,64
10,13
10,21
11,41
12,60
12,47
13,80
13,30
10,25
10,48
10,1
10,95
11,34
11,76
7,46
8,83
8,43
8,58
7,51
8,56
8,44
7,73
9,85
9,69
9,38
8,64
8,12
8,11
7,50
7,56
7,68
6,59
7,47
8,98
8,86
7,61
9,51
9,20
8,80
8,14
9,68
8,0
7,27
8,17
9,30
8,88
8,16
8,44
8,10
8,50
8,22
9,90
9,81
10,68
10,8
10,65
9,15
9,37
9,61
10,69
11,67
12,87
12,71
11,56
12,47
11,53
11,99
12,98
11,6
12,76
10,59
10,73
12,56
12,21
12,11
11,6
10,90
11,35
9,0
8,44
9,24
10,65
8,16
8,31
8,40
8,99
10,80
10,37
12,85
12,80
11,66
11,5
11,47
11,95
11,94
11,70
11,20
11,51
10,72
9,66
8,56
8,8
8,80
9,56
9,64
9,10
8,41
7,50
8,44
8,39
7,61
6,48
7,47
5,94
5,16
4,20
4,8
3,6
3,87
4,83
4,62
5,87
4,45
5,69
6,76
5,60
5,43
4,90
3,21
3,1
3,88
3,85
1,47
2,99
1,0
1,16
1,39
1,36
3,75
3,47
2,32
3,62
3,61
3,17
2,31
4,72
5,66
5,87
5,13
4,40
4,94
2,59
5,81
6,65
6,0
7,69
7,11
8,56
7,51
6,47
6,16
5,14
8,85
7,85
7,80
9,99
9,0
10,22
9,5
8,68
8,30
8,58
9,70
9,32
10,68
10,16
10,47
9,76
9,6
10,49
9,39
9,80
9,34
10,30
10,25
9,11
9,37
8,46
8,47
7,98
12,80
12,50
13,95
15,72
15,24
15,0
15,53
17,21
15,56
15,67
15,41
15,44
14,38
15,87
14,0
14,83
14,51
14,73
14,88
14,27
12,69
12,31
12,12
13,43
13,64
13,10
13,22
12,40
11,20
12,86
12,80
12,94
12,62
13,68
13,34
13,36
13,56
12,15
12,87
12,37
13,35
13,60
12,24
13,25
12,44
12,61
15,65
15,0
15,13
15,14
15,81
14,90
13,16
13,71
12,73
12,51
12,30
11,98
13,64
13,22
12,22
9,6
10,80
9,94
10,95
10,11
9,98
9,27
9,85
7,80
7,0
7,21
8,32
9,45
8,69
8,70
8,66
8,64
9,37
9,59
9,65
9,39
10,60
8,0
7,30
7,10
6,38
4,31
5,43
5,62
6,66
6,17
6,1
5,8
5,21
4,6
6,48
6,32
3,99
3,87
3,72
3,67
3,98
3,36
2,22
2,31
1,14
1,75
2,64
2,56
2,61
2,43
2,68
1,86
2,50
2,47
1,22
2,87
1,85
1,16
4,72
3,21
2,34
2,80
2,49
2,0
1,16
2,51
1,39
0,75
2,32
1,37
0,30
0,5
1,41
0,8
0,10
0,58
0,81
0,49
0,68
0,68
0,32
0,47
0,87
0,73
0,87
0,51
0,0
0,59
0,95
0,85
0,99
1,46
2,44
2,83
1,37
0,46
0,30
2,58
2,15
4,68
5,56
4,11
4,10
3,68
3,32
5,58
6,61
6,21
6,53
7,76
7,47
6,85
6,8
7,98
6,13
4,22
4,88
4,0
4,56
4,61
7,56
7,24
7,37
10,31
9,0
9,20
9,46
8,6
7,6
5,35
6,66
6,68
8,98
10,60
10,69
10,80
10,65
10,44
10,5
11,21
10,69
8,12
8,37
8,66
7,22
8,40
8,99
7,48
7,27
7,47
7,0
8,43
8,94
8,80
8,24
6,73
6,25
7,90
8,98
9,65
8,70
8,49
8,1
10,99
9,13
8,20
7,71
8,99
8,80
9,87
9,85
9,0
9,37
9,59
9,62
9,38
9,61
9,34
8,67
10,56
11,68
11,16
9,8
10,72
10,11
12,81
12,80
15,36
20,80
19,65
19,39
18,64
18,35
17,31
17,65
16,94
17,45
17,69
17,22
17,51
17,53
17,12
18,27
18,30
17,47
16,85
16,14
15,75
16,87
16,64
16,16
17,41
16,80
17,95
17,21
17,39
17,17
18,80
17,99
17,83
20,32
19,86
17,15
15,0
15,50
13,16
14,66
13,67
14,87
14,25
13,56
12,35
13,85
12,10
14,65
14,58
13,6
12,10
12,70
12,56
10,40
10,72
11,88
11,53
12,62
11,11
11,99
11,17
11,64
10,24
9,34
10,61
8,20
8,37
8,49
7,15
6,71
5,31
4,30
3,5
3,94
3,66
3,21
4,85
4,46
4,81
5,59
4,69
6,60
6,13
7,72
9,51
8,14
7,86
6,44
5,8
5,38
5,98
4,98
5,90
4,66
5,68
5,65
7,73
6,87
9,76
9,47
9,20
8,0
8,69
7,68
6,56
7,44
6,80
6,34
6,87
5,5
5,16
8,41
8,21
7,11
7,22
7,6
8,62
7,16
8,99
9,45
8,44
8,30
8,51
8,37
7,39
9,68
9,37
9,31
9,0
9,1
9,8
7,67
8,25
6,46
6,65
8,80
7,68
8,30
8,76
7,36
7,0
6,47
7,24
7,48
7,27
8,43
7,35
7,69
6,99
7,10
7,64
7,56
6,15
6,66
5,0
4,90
3,0
3,14
6,70
6,1
8,61
6,56
6,12
5,41
6,94
4,32
5,88
5,69
6,30
6,35
6,85
5,56
6,66
5,47
5,43
5,10
5,80
5,40
4,99
4,16
6,80
6,37
5,22
5,85
6,88
5,39
5,41
4,56
6,59
7,69
7,64
8,83
7,65
6,27
6,25
6,68
5,44
5,15
6,50
7,20
6,58
7,56
7,71
8,47
8,72
10,99
11,39
11,98
10,85
11,99
11,64
12,90
11,75
11,6
10,49
10,80
8,31
7,1
8,53
7,43
7,17
7,39
8,95
8,10
7,21
8,65
9,87
10,87
10,81
10,85
9,11
12,86
11,5
13,68
14,61
15,60
14,45
13,0
15,62
14,39
14,12
13,75
14,76
12,8
13,32
13,13
15,69
15,90
15,30
14,24
13,43
13,14
13,48
12,44
12,46
11,70
10,21
11,30
11,31
11,73
9,66
10,38
9,51
9,27
10,83
10,11
9,68
9,69
7,6
7,6
8,36
8,10
8,64
7,81
7,16
6,85
7,87
7,21
8,98
8,16
7,47
7,53
5,35
5,37
5,69
5,46
5,56
5,0
5,37
6,47
7,34
6,0
6,41
6,22
5,68
4,72
5,76
5,67
6,36
6,5
7,69
7,22
6,98
7,50
5,51
4,56
5,80
6,75
5,16
6,71
6,88
6,30
5,65
5,62
5,36
4,48
4,0
5,69
5,38
6,73
7,99
6,20
6,24
6,10
7,95
7,41
8,90
8,61
7,22
7,0
9,22
9,56
8,66
8,51
10,66
9,31
9,73
8,6
12,85
12,40
12,24
11,72
11,94
10,32
9,59
9,45
10,80
10,12
11,80
11,50
11,98
13,60
10,17
10,1
10,13
9,56
9,30
10,49
11,39
12,65
12,44
12,0
11,64
11,25
13,64
12,16
13,47
14,66
15,69
14,5
14,44
14,39
14,15
14,20
13,61
14,68
14,43
14,11
13,46
14,90
14,87
16,58
15,37
16,14
14,59
14,21
14,0
14,44
14,99
13,8
12,30
12,88
10,12
9,47
9,10
10,70
11,86
12,99
11,67
13,71
13,81
11,11
10,30
10,0
12,68
12,61
12,75
11,53
11,80
11,60
11,58
13,85
13,21
9,24
8,47
8,15
8,41
8,5
7,6
7,21
7,65
8,66
8,10
8,44
7,48
7,11
6,32
7,12
6,70
6,69
6,83
6,25
6,16
6,98
6,34
6,27
6,8
6,11
7,21
8,67
8,31
7,35
10,68
10,6
9,39
9,75
10,71
9,51
10,98
12,72
12,68
12,8
12,58
14,45
13,46
13,37
13,87
13,61
12,99
12,35
